Symbol,Type,Entry Time,Exit Time,Lot Size,Net Credit (₹),Exit Reason,PnL (₹)
NIFTY,PE_SPREAD,2026-08-06 10:27:00,2026-08-11 09:15:00,1,29.7,SL Hit (50% Premium Appreciation),-15.9
NIFTY,PE_SPREAD,2026-08-06 10:30:00,2026-08-11 09:15:00,1,29.3,SL Hit (50% Premium Appreciation),-16.3
NIFTY,PE_SPREAD,2026-08-06 10:36:00,2026-08-11 09:15:00,1,29.2,SL Hit (50% Premium Appreciation),-16.4
NIFTY,PE_SPREAD,2026-08-06 10:39:00,2026-08-11 09:15:00,1,30.2,SL Hit (50% Premium Appreciation),-15.4
NIFTY,PE_SPREAD,2026-08-06 10:45:00,2026-08-11 09:18:00,1,31.05,SL Hit (50% Premium Appreciation),-18.9
NIFTY,PE_SPREAD,2026-08-06 10:57:00,2026-08-11 09:18:00,1,30.5,SL Hit (50% Premium Appreciation),-19.45
NIFTY,PE_SPREAD,2026-08-06 11:00:00,2026-08-11 09:18:00,1,31.4,SL Hit (50% Premium Appreciation),-18.55
NIFTY,PE_SPREAD,2026-08-06 11:09:00,2026-08-11 09:15:00,1,28.4,SL Hit (50% Premium Appreciation),-17.2
NIFTY,PE_SPREAD,2026-08-06 11:12:00,2026-08-07 14:09:00,1,27.75,SL Hit (50% Premium Appreciation),-14.8
NIFTY,PE_SPREAD,2026-08-06 11:36:00,2026-08-11 09:15:00,1,28.45,SL Hit (50% Premium Appreciation),-17.15
NIFTY,PE_SPREAD,2026-08-06 11:54:00,2026-08-07 14:09:00,1,28.3,SL Hit (50% Premium Appreciation),-14.25
NIFTY,PE_SPREAD,2026-08-06 11:57:00,2026-08-07 12:09:00,1,27.0,SL Hit (50% Premium Appreciation),-13.7
NIFTY,PE_SPREAD,2026-08-06 12:18:00,2026-08-11 09:15:00,1,29.45,SL Hit (50% Premium Appreciation),-16.15
NIFTY,PE_SPREAD,2026-08-06 12:33:00,2026-08-07 14:09:00,1,28.25,SL Hit (50% Premium Appreciation),-14.3
NIFTY,PE_SPREAD,2026-08-06 12:36:00,2026-08-11 09:15:00,1,29.25,SL Hit (50% Premium Appreciation),-16.35
NIFTY,PE_SPREAD,2026-08-06 12:45:00,2026-08-11 09:15:00,1,29.05,SL Hit (50% Premium Appreciation),-16.55
NIFTY,PE_SPREAD,2026-08-06 12:48:00,2026-08-11 09:15:00,1,29.95,SL Hit (50% Premium Appreciation),-15.65
NIFTY,PE_SPREAD,2026-08-06 13:03:00,2026-08-11 09:15:00,1,29.15,SL Hit (50% Premium Appreciation),-16.45
NIFTY,PE_SPREAD,2026-08-06 13:06:00,2026-08-11 09:18:00,1,31.15,SL Hit (50% Premium Appreciation),-18.8
NIFTY,PE_SPREAD,2026-08-06 13:18:00,2026-08-11 09:15:00,1,30.3,SL Hit (50% Premium Appreciation),-15.3
NIFTY,PE_SPREAD,2026-08-06 13:33:00,2026-08-11 09:15:00,1,29.25,SL Hit (50% Premium Appreciation),-16.35
NIFTY,PE_SPREAD,2026-08-06 13:36:00,2026-08-11 09:15:00,1,30.0,SL Hit (50% Premium Appreciation),-15.6
NIFTY,PE_SPREAD,2026-08-06 13:39:00,2026-08-11 09:15:00,1,29.75,SL Hit (50% Premium Appreciation),-15.85
NIFTY,PE_SPREAD,2026-08-06 13:42:00,2026-08-11 09:15:00,1,30.2,SL Hit (50% Premium Appreciation),-15.4
NIFTY,PE_SPREAD,2026-08-06 13:54:00,2026-08-11 09:15:00,1,30.0,SL Hit (50% Premium Appreciation),-15.6
NIFTY,PE_SPREAD,2026-08-06 14:00:00,2026-08-07 14:09:00,1,28.25,SL Hit (50% Premium Appreciation),-14.3
NIFTY,PE_SPREAD,2026-08-06 14:24:00,2026-08-07 11:03:00,1,25.95,SL Hit (50% Premium Appreciation),-13.05
NIFTY,PE_SPREAD,2026-08-06 14:30:00,2026-08-07 12:12:00,1,27.5,SL Hit (50% Premium Appreciation),-14.05
NIFTY,PE_SPREAD,2026-08-06 14:33:00,2026-08-07 12:12:00,1,27.3,SL Hit (50% Premium Appreciation),-14.25
NIFTY,PE_SPREAD,2026-08-06 15:09:00,2026-08-07 12:12:00,1,27.65,SL Hit (50% Premium Appreciation),-13.9
NIFTY,PE_SPREAD,2026-08-07 09:15:00,2026-08-11 15:00:00,1,24.2,Target Hit (50% Premium Decay),12.55
NIFTY,PE_SPREAD,2026-08-07 09:45:00,2026-08-11 09:45:00,1,29.0,SL Hit (50% Premium Appreciation),-15.1
NIFTY,PE_SPREAD,2026-08-07 09:51:00,2026-08-11 09:45:00,1,27.55,SL Hit (50% Premium Appreciation),-16.55
NIFTY,CE_SPREAD,2026-08-07 10:03:00,2026-08-11 09:15:00,1,36.2,Target Hit (50% Premium Decay),27.3
NIFTY,CE_SPREAD,2026-08-07 10:06:00,2026-08-11 09:15:00,1,36.65,Target Hit (50% Premium Decay),27.75
NIFTY,CE_SPREAD,2026-08-07 10:09:00,2026-08-11 09:15:00,1,35.2,Target Hit (50% Premium Decay),26.3
NIFTY,CE_SPREAD,2026-08-07 10:12:00,2026-08-11 09:15:00,1,35.45,Target Hit (50% Premium Decay),26.55
NIFTY,CE_SPREAD,2026-08-07 10:42:00,2026-08-11 09:15:00,1,36.85,Target Hit (50% Premium Decay),22.5
NIFTY,CE_SPREAD,2026-08-07 11:00:00,2026-08-11 09:15:00,1,37.05,Target Hit (50% Premium Decay),22.7
NIFTY,CE_SPREAD,2026-08-07 11:18:00,2026-08-11 09:15:00,1,36.25,Target Hit (50% Premium Decay),21.9
NIFTY,CE_SPREAD,2026-08-07 11:48:00,2026-08-11 09:15:00,1,35.9,Target Hit (50% Premium Decay),21.55
NIFTY,CE_SPREAD,2026-08-07 12:24:00,2026-08-11 09:15:00,1,34.6,Target Hit (50% Premium Decay),20.25
NIFTY,CE_SPREAD,2026-08-07 13:00:00,2026-08-11 09:15:00,1,34.85,Target Hit (50% Premium Decay),20.5
NIFTY,CE_SPREAD,2026-08-07 13:03:00,2026-08-11 09:15:00,1,34.95,Target Hit (50% Premium Decay),20.6
NIFTY,CE_SPREAD,2026-08-07 13:15:00,2026-08-11 09:15:00,1,34.05,Target Hit (50% Premium Decay),19.7
NIFTY,CE_SPREAD,2026-08-07 13:18:00,2026-08-11 09:15:00,1,33.65,Target Hit (50% Premium Decay),19.3
NIFTY,CE_SPREAD,2026-08-07 13:21:00,2026-08-11 09:15:00,1,35.2,Target Hit (50% Premium Decay),20.85
NIFTY,CE_SPREAD,2026-08-07 13:33:00,2026-08-11 09:15:00,1,33.75,Target Hit (50% Premium Decay),19.4
NIFTY,CE_SPREAD,2026-08-07 13:39:00,2026-08-11 09:15:00,1,33.65,Target Hit (50% Premium Decay),19.3
NIFTY,CE_SPREAD,2026-08-07 13:45:00,2026-08-11 09:15:00,1,35.35,Target Hit (50% Premium Decay),21.0
NIFTY,CE_SPREAD,2026-08-07 14:00:00,2026-08-11 09:15:00,1,34.35,Target Hit (50% Premium Decay),20.0
NIFTY,CE_SPREAD,2026-08-07 14:03:00,2026-08-11 09:15:00,1,33.85,Target Hit (50% Premium Decay),19.5
NIFTY,CE_SPREAD,2026-08-07 14:06:00,2026-08-11 09:15:00,1,32.3,Target Hit (50% Premium Decay),17.95
NIFTY,CE_SPREAD,2026-08-07 14:24:00,2026-08-11 09:15:00,1,32.05,Target Hit (50% Premium Decay),17.7
NIFTY,CE_SPREAD,2026-08-07 14:27:00,2026-08-11 09:15:00,1,32.05,Target Hit (50% Premium Decay),17.7
NIFTY,CE_SPREAD,2026-08-07 14:30:00,2026-08-11 09:15:00,1,32.5,Target Hit (50% Premium Decay),18.15
NIFTY,CE_SPREAD,2026-08-07 14:39:00,2026-08-11 09:15:00,1,31.6,Target Hit (50% Premium Decay),17.25
NIFTY,CE_SPREAD,2026-08-07 14:42:00,2026-08-11 09:15:00,1,32.3,Target Hit (50% Premium Decay),17.95
NIFTY,CE_SPREAD,2026-08-07 14:45:00,2026-08-11 09:15:00,1,33.9,Target Hit (50% Premium Decay),19.55
NIFTY,CE_SPREAD,2026-08-07 14:54:00,2026-08-11 09:15:00,1,33.05,Target Hit (50% Premium Decay),18.7
NIFTY,CE_SPREAD,2026-08-07 14:57:00,2026-08-11 09:15:00,1,33.3,Target Hit (50% Premium Decay),18.95
NIFTY,CE_SPREAD,2026-08-07 15:00:00,2026-08-11 09:15:00,1,34.1,Target Hit (50% Premium Decay),19.75
NIFTY,CE_SPREAD,2026-08-10 09:27:00,2026-08-11 09:15:00,1,31.5,Target Hit (50% Premium Decay),17.15
NIFTY,CE_SPREAD,2026-08-10 09:30:00,2026-08-11 09:15:00,1,29.4,Target Hit (50% Premium Decay),15.05
NIFTY,CE_SPREAD,2026-08-10 09:54:00,2026-08-10 12:15:00,1,26.45,SL Hit (50% Premium Appreciation),-13.35
NIFTY,CE_SPREAD,2026-08-10 09:57:00,2026-08-11 09:18:00,1,27.3,Target Hit (50% Premium Decay),15.3
NIFTY,CE_SPREAD,2026-08-10 10:00:00,2026-08-11 09:18:00,1,27.9,Target Hit (50% Premium Decay),15.9
NIFTY,CE_SPREAD,2026-08-10 10:12:00,2026-08-11 09:18:00,1,27.65,Target Hit (50% Premium Decay),15.65
NIFTY,PE_SPREAD,2026-08-10 11:03:00,2026-08-11 09:15:00,1,21.3,SL Hit (50% Premium Appreciation),-12.8
NIFTY,PE_SPREAD,2026-08-10 11:09:00,2026-08-11 09:15:00,1,21.0,SL Hit (50% Premium Appreciation),-13.1
NIFTY,PE_SPREAD,2026-08-10 11:12:00,2026-08-11 09:15:00,1,20.0,SL Hit (50% Premium Appreciation),-14.1
NIFTY,PE_SPREAD,2026-08-10 11:15:00,2026-08-11 09:15:00,1,20.6,SL Hit (50% Premium Appreciation),-13.5
NIFTY,PE_SPREAD,2026-08-10 11:18:00,2026-08-11 09:15:00,1,20.1,SL Hit (50% Premium Appreciation),-14.0
NIFTY,PE_SPREAD,2026-08-10 11:21:00,2026-08-11 09:15:00,1,20.35,SL Hit (50% Premium Appreciation),-13.75
NIFTY,PE_SPREAD,2026-08-10 11:24:00,2026-08-11 09:15:00,1,20.05,SL Hit (50% Premium Appreciation),-14.05
NIFTY,PE_SPREAD,2026-08-10 11:39:00,2026-08-11 09:15:00,1,20.2,SL Hit (50% Premium Appreciation),-13.9
NIFTY,PE_SPREAD,2026-08-10 11:42:00,2026-08-11 09:15:00,1,21.8,SL Hit (50% Premium Appreciation),-12.3
NIFTY,PE_SPREAD,2026-08-10 11:48:00,2026-08-11 09:15:00,1,20.55,SL Hit (50% Premium Appreciation),-13.55
NIFTY,PE_SPREAD,2026-08-10 11:51:00,2026-08-11 09:15:00,1,20.6,SL Hit (50% Premium Appreciation),-13.5
NIFTY,PE_SPREAD,2026-08-10 11:54:00,2026-08-11 09:15:00,1,20.95,SL Hit (50% Premium Appreciation),-13.15
NIFTY,PE_SPREAD,2026-08-10 12:12:00,2026-08-11 09:15:00,1,19.55,SL Hit (50% Premium Appreciation),-14.55
NIFTY,PE_SPREAD,2026-08-10 12:15:00,2026-08-11 09:15:00,1,17.85,SL Hit (50% Premium Appreciation),-16.25
NIFTY,PE_SPREAD,2026-08-10 12:27:00,2026-08-11 09:15:00,1,18.25,SL Hit (50% Premium Appreciation),-15.85
NIFTY,PE_SPREAD,2026-08-10 12:30:00,2026-08-11 09:15:00,1,18.05,SL Hit (50% Premium Appreciation),-16.05
NIFTY,PE_SPREAD,2026-08-10 12:36:00,2026-08-11 09:15:00,1,17.85,SL Hit (50% Premium Appreciation),-16.25
NIFTY,PE_SPREAD,2026-08-10 12:39:00,2026-08-11 09:15:00,1,17.95,SL Hit (50% Premium Appreciation),-16.15
NIFTY,PE_SPREAD,2026-08-10 13:24:00,2026-08-11 09:15:00,1,19.4,SL Hit (50% Premium Appreciation),-14.7
NIFTY,PE_SPREAD,2026-08-10 13:27:00,2026-08-11 09:15:00,1,19.65,SL Hit (50% Premium Appreciation),-14.45
NIFTY,PE_SPREAD,2026-08-10 13:33:00,2026-08-11 09:15:00,1,18.05,SL Hit (50% Premium Appreciation),-16.05
NIFTY,PE_SPREAD,2026-08-10 13:48:00,2026-08-11 09:15:00,1,18.0,SL Hit (50% Premium Appreciation),-16.1
NIFTY,PE_SPREAD,2026-08-10 13:51:00,2026-08-11 09:15:00,1,17.9,SL Hit (50% Premium Appreciation),-16.2
NIFTY,PE_SPREAD,2026-08-10 14:09:00,2026-08-11 09:15:00,1,18.8,SL Hit (50% Premium Appreciation),-15.3
NIFTY,CE_SPREAD,2026-08-10 15:09:00,2026-08-11 09:15:00,1,31.5,Target Hit (50% Premium Decay),17.15
NIFTY,CE_SPREAD,2026-08-10 15:15:00,2026-08-11 09:15:00,1,32.35,Target Hit (50% Premium Decay),18.0
NIFTY,CE_SPREAD,2026-08-11 09:18:00,2026-08-11 11:00:00,1,18.95,Target Hit (50% Premium Decay),10.95
NIFTY,CE_SPREAD,2026-08-11 10:03:00,2026-08-11 11:15:00,1,14.05,Target Hit (50% Premium Decay),7.3
NIFTY,CE_SPREAD,2026-08-11 10:09:00,2026-08-11 11:09:00,1,14.35,Target Hit (50% Premium Decay),7.2
NIFTY,CE_SPREAD,2026-08-11 10:12:00,2026-08-11 11:21:00,1,13.0,Target Hit (50% Premium Decay),6.5
NIFTY,CE_SPREAD,2026-08-11 10:15:00,2026-08-11 11:30:00,1,22.0,Target Hit (50% Premium Decay),11.55
NIFTY,CE_SPREAD,2026-08-11 10:18:00,2026-08-11 11:24:00,1,11.85,Target Hit (50% Premium Decay),6.0
NIFTY,CE_SPREAD,2026-08-11 10:21:00,2026-08-11 11:30:00,1,21.3,Target Hit (50% Premium Decay),10.85
NIFTY,CE_SPREAD,2026-08-11 10:36:00,2026-08-11 11:30:00,1,22.3,Target Hit (50% Premium Decay),11.85
NIFTY,CE_SPREAD,2026-08-11 10:45:00,2026-08-11 12:00:00,1,18.55,Target Hit (50% Premium Decay),9.35
NIFTY,CE_SPREAD,2026-08-11 10:51:00,2026-08-11 12:00:00,1,19.55,Target Hit (50% Premium Decay),10.35
NIFTY,CE_SPREAD,2026-08-11 10:57:00,2026-08-11 12:03:00,1,17.9,Target Hit (50% Premium Decay),9.0
NIFTY,CE_SPREAD,2026-08-11 11:00:00,2026-08-11 13:54:00,1,15.15,Target Hit (50% Premium Decay),7.95
NIFTY,CE_SPREAD,2026-08-11 11:03:00,2026-08-11 13:54:00,1,14.9,Target Hit (50% Premium Decay),7.7
NIFTY,CE_SPREAD,2026-08-11 11:54:00,2026-08-11 14:30:00,1,10.4,Target Hit (50% Premium Decay),5.9
NIFTY,CE_SPREAD,2026-08-11 12:03:00,2026-08-11 15:15:00,1,8.9,Target Hit (50% Premium Decay),8.35
NIFTY,CE_SPREAD,2026-08-11 12:18:00,2026-08-11 14:30:00,1,9.2,Target Hit (50% Premium Decay),4.7
NIFTY,CE_SPREAD,2026-08-11 12:24:00,2026-08-11 15:15:00,1,8.45,Target Hit (50% Premium Decay),7.9
NIFTY,CE_SPREAD,2026-08-11 12:27:00,2026-08-11 14:30:00,1,9.05,Target Hit (50% Premium Decay),4.55
NIFTY,CE_SPREAD,2026-08-11 12:30:00,2026-08-11 14:30:00,1,9.45,Target Hit (50% Premium Decay),4.95
NIFTY,CE_SPREAD,2026-08-11 12:42:00,2026-08-11 14:30:00,1,10.5,Target Hit (50% Premium Decay),6.0
NIFTY,CE_SPREAD,2026-08-11 12:54:00,2026-08-11 15:15:00,1,8.95,Target Hit (50% Premium Decay),8.4
NIFTY,CE_SPREAD,2026-08-11 12:57:00,2026-08-11 15:15:00,1,8.8,Target Hit (50% Premium Decay),8.25
NIFTY,CE_SPREAD,2026-08-11 13:00:00,2026-08-11 14:30:00,1,9.65,Target Hit (50% Premium Decay),5.15
NIFTY,CE_SPREAD,2026-08-11 13:18:00,2026-08-11 14:30:00,1,9.1,Target Hit (50% Premium Decay),4.6
NIFTY,CE_SPREAD,2026-08-11 13:21:00,2026-08-11 15:15:00,1,8.95,Target Hit (50% Premium Decay),8.4
NIFTY,CE_SPREAD,2026-08-11 13:24:00,2026-08-11 14:27:00,1,11.4,Target Hit (50% Premium Decay),5.85
NIFTY,CE_SPREAD,2026-08-11 13:39:00,2026-08-11 14:30:00,1,9.45,Target Hit (50% Premium Decay),4.95
NIFTY,CE_SPREAD,2026-08-11 13:54:00,2026-08-11 15:15:00,1,7.2,Target Hit (50% Premium Decay),6.65
NIFTY,CE_SPREAD,2026-08-11 13:57:00,2026-08-11 15:15:00,1,7.85,Target Hit (50% Premium Decay),7.3
NIFTY,CE_SPREAD,2026-08-11 14:03:00,2026-08-11 14:15:00,1,5.9,SL Hit (50% Premium Appreciation),-3.0
NIFTY,CE_SPREAD,2026-08-11 14:06:00,2026-08-11 15:00:00,1,6.6,SL Hit (50% Premium Appreciation),-3.45
NIFTY,CE_SPREAD,2026-08-11 14:21:00,2026-08-11 15:00:00,1,6.15,SL Hit (50% Premium Appreciation),-3.9
NIFTY,CE_SPREAD,2026-08-11 14:24:00,2026-08-11 15:00:00,1,6.5,SL Hit (50% Premium Appreciation),-3.55
NIFTY,CE_SPREAD,2026-08-11 14:27:00,2026-08-11 14:54:00,1,5.55,SL Hit (50% Premium Appreciation),-3.1
NIFTY,CE_SPREAD,2026-08-11 14:30:00,2026-08-11 14:48:00,1,4.5,SL Hit (50% Premium Appreciation),-2.8
NIFTY,CE_SPREAD,2026-08-11 14:33:00,2026-08-11 14:48:00,1,4.8,SL Hit (50% Premium Appreciation),-2.5
NIFTY,CE_SPREAD,2026-08-11 14:42:00,2026-08-11 14:54:00,1,5.1,SL Hit (50% Premium Appreciation),-3.55
NIFTY,CE_SPREAD,2026-08-11 14:45:00,2026-08-11 15:15:00,1,6.7,Target Hit (50% Premium Decay),6.15
NIFTY,CE_SPREAD,2026-08-11 15:06:00,2026-08-11 15:15:00,1,5.15,Target Hit (50% Premium Decay),4.6
NIFTY,CE_SPREAD,2026-08-11 15:12:00,2026-08-11 15:15:00,1,4.55,Target Hit (50% Premium Decay),4.0
NIFTY,CE_SPREAD,2026-08-11 15:15:00,2026-08-11 15:18:00,1,0.55,Target Hit (50% Premium Decay),0.45
SENSEX,PE_SPREAD,2026-07-17 10:00:00,2026-07-22 09:15:00,1,82.15,SL Hit (50% Premium Appreciation),-61.25
SENSEX,PE_SPREAD,2026-07-17 10:03:00,2026-07-22 09:15:00,1,76.05,SL Hit (50% Premium Appreciation),-61.4
SENSEX,PE_SPREAD,2026-07-17 10:06:00,2026-07-22 09:15:00,1,79.95,SL Hit (50% Premium Appreciation),-63.45
SENSEX,PE_SPREAD,2026-07-17 10:09:00,2026-07-22 09:15:00,1,81.0,SL Hit (50% Premium Appreciation),-62.4
SENSEX,PE_SPREAD,2026-07-17 10:57:00,2026-07-21 13:00:00,1,80.95,SL Hit (50% Premium Appreciation),-42.4
SENSEX,PE_SPREAD,2026-07-17 11:00:00,2026-07-21 13:12:00,1,83.15,SL Hit (50% Premium Appreciation),-41.6
SENSEX,PE_SPREAD,2026-07-17 11:06:00,2026-07-21 13:00:00,1,81.25,SL Hit (50% Premium Appreciation),-42.1
SENSEX,PE_SPREAD,2026-07-17 11:27:00,2026-07-22 09:15:00,1,84.1,SL Hit (50% Premium Appreciation),-68.5
SENSEX,PE_SPREAD,2026-07-17 11:30:00,2026-07-21 13:03:00,1,82.6,SL Hit (50% Premium Appreciation),-41.75
SENSEX,PE_SPREAD,2026-07-17 11:33:00,2026-07-21 13:00:00,1,81.85,SL Hit (50% Premium Appreciation),-41.5
SENSEX,PE_SPREAD,2026-07-17 11:36:00,2026-07-21 12:57:00,1,80.6,SL Hit (50% Premium Appreciation),-40.5
SENSEX,PE_SPREAD,2026-07-17 11:39:00,2026-07-21 12:51:00,1,78.4,SL Hit (50% Premium Appreciation),-41.75
SENSEX,PE_SPREAD,2026-07-17 11:42:00,2026-07-21 11:51:00,1,77.7,SL Hit (50% Premium Appreciation),-38.95
SENSEX,PE_SPREAD,2026-07-17 12:03:00,2026-07-21 11:42:00,1,83.2,SL Hit (50% Premium Appreciation),-42.0
SENSEX,PE_SPREAD,2026-07-17 12:06:00,2026-07-21 12:57:00,1,85.15,SL Hit (50% Premium Appreciation),-42.9
SENSEX,PE_SPREAD,2026-07-17 12:12:00,2026-07-21 12:51:00,1,84.5,SL Hit (50% Premium Appreciation),-42.5
SENSEX,PE_SPREAD,2026-07-17 12:15:00,2026-07-21 13:00:00,1,86.85,SL Hit (50% Premium Appreciation),-43.7
SENSEX,PE_SPREAD,2026-07-17 12:18:00,2026-07-21 12:51:00,1,84.25,SL Hit (50% Premium Appreciation),-42.75
SENSEX,PE_SPREAD,2026-07-17 12:21:00,2026-07-21 11:42:00,1,83.4,SL Hit (50% Premium Appreciation),-41.8
SENSEX,PE_SPREAD,2026-07-17 12:24:00,2026-07-21 11:42:00,1,82.85,SL Hit (50% Premium Appreciation),-42.35
SENSEX,PE_SPREAD,2026-07-17 12:30:00,2026-07-21 12:51:00,1,84.45,SL Hit (50% Premium Appreciation),-42.55
SENSEX,PE_SPREAD,2026-07-17 12:36:00,2026-07-21 13:00:00,1,85.7,SL Hit (50% Premium Appreciation),-44.85
SENSEX,PE_SPREAD,2026-07-17 12:48:00,2026-07-21 11:42:00,1,83.25,SL Hit (50% Premium Appreciation),-41.95
SENSEX,PE_SPREAD,2026-07-17 13:00:00,2026-07-21 12:51:00,1,84.15,SL Hit (50% Premium Appreciation),-42.85
SENSEX,PE_SPREAD,2026-07-17 13:06:00,2026-07-21 13:00:00,1,85.85,SL Hit (50% Premium Appreciation),-44.7
SENSEX,PE_SPREAD,2026-07-17 13:12:00,2026-07-21 12:57:00,1,84.75,SL Hit (50% Premium Appreciation),-43.3
SENSEX,PE_SPREAD,2026-07-17 13:15:00,2026-07-21 13:00:00,1,85.85,SL Hit (50% Premium Appreciation),-44.7
SENSEX,PE_SPREAD,2026-07-17 13:21:00,2026-07-21 13:03:00,1,87.8,SL Hit (50% Premium Appreciation),-44.55
SENSEX,PE_SPREAD,2026-07-17 14:00:00,2026-07-22 09:15:00,1,88.15,SL Hit (50% Premium Appreciation),-64.45
SENSEX,PE_SPREAD,2026-07-17 14:06:00,2026-07-22 09:15:00,1,85.85,SL Hit (50% Premium Appreciation),-66.75
SENSEX,PE_SPREAD,2026-07-17 14:09:00,2026-07-21 13:03:00,1,82.85,SL Hit (50% Premium Appreciation),-41.5
SENSEX,PE_SPREAD,2026-07-17 14:12:00,2026-07-21 11:48:00,1,77.55,SL Hit (50% Premium Appreciation),-38.85
SENSEX,PE_SPREAD,2026-07-17 14:33:00,2026-07-20 09:36:00,1,81.45,SL Hit (50% Premium Appreciation),-41.2
SENSEX,PE_SPREAD,2026-07-17 14:42:00,2026-07-20 09:30:00,1,76.2,SL Hit (50% Premium Appreciation),-42.65
SENSEX,PE_SPREAD,2026-07-17 15:03:00,2026-07-20 09:18:00,1,73.75,SL Hit (50% Premium Appreciation),-40.25
SENSEX,PE_SPREAD,2026-07-17 15:06:00,2026-07-20 09:18:00,1,75.55,SL Hit (50% Premium Appreciation),-38.45
SENSEX,PE_SPREAD,2026-07-17 15:18:00,2026-07-20 09:30:00,1,78.4,SL Hit (50% Premium Appreciation),-40.45
SENSEX,PE_SPREAD,2026-07-17 15:21:00,2026-07-20 09:18:00,1,78.2,SL Hit (50% Premium Appreciation),-43.35
SENSEX,CE_SPREAD,2026-07-20 10:39:00,2026-07-22 09:15:00,1,73.85,Target Hit (50% Premium Decay),53.75
SENSEX,CE_SPREAD,2026-07-20 10:54:00,2026-07-22 09:15:00,1,76.55,Target Hit (50% Premium Decay),56.45
SENSEX,CE_SPREAD,2026-07-20 11:03:00,2026-07-22 09:15:00,1,73.5,Target Hit (50% Premium Decay),53.4
SENSEX,CE_SPREAD,2026-07-20 11:06:00,2026-07-22 09:15:00,1,78.0,Target Hit (50% Premium Decay),57.9
SENSEX,CE_SPREAD,2026-07-20 11:12:00,2026-07-22 09:15:00,1,73.2,Target Hit (50% Premium Decay),53.1
SENSEX,CE_SPREAD,2026-07-20 11:24:00,2026-07-22 09:15:00,1,83.3,Target Hit (50% Premium Decay),57.9
SENSEX,CE_SPREAD,2026-07-20 11:30:00,2026-07-22 09:15:00,1,78.65,Target Hit (50% Premium Decay),53.25
SENSEX,CE_SPREAD,2026-07-20 11:39:00,2026-07-22 09:15:00,1,78.95,Target Hit (50% Premium Decay),53.55
SENSEX,CE_SPREAD,2026-07-20 11:45:00,2026-07-22 09:15:00,1,73.7,Target Hit (50% Premium Decay),48.3
SENSEX,CE_SPREAD,2026-07-20 12:03:00,2026-07-22 09:15:00,1,79.45,Target Hit (50% Premium Decay),48.55
SENSEX,CE_SPREAD,2026-07-20 12:15:00,2026-07-22 09:15:00,1,76.0,Target Hit (50% Premium Decay),50.6
SENSEX,CE_SPREAD,2026-07-20 12:24:00,2026-07-22 09:15:00,1,70.5,Target Hit (50% Premium Decay),45.1
SENSEX,CE_SPREAD,2026-07-20 12:27:00,2026-07-22 09:15:00,1,78.7,Target Hit (50% Premium Decay),47.8
SENSEX,CE_SPREAD,2026-07-20 12:54:00,2026-07-22 09:15:00,1,85.35,Target Hit (50% Premium Decay),49.1
SENSEX,CE_SPREAD,2026-07-20 13:54:00,2026-07-22 09:15:00,1,87.8,Target Hit (50% Premium Decay),67.7
SENSEX,PE_SPREAD,2026-07-20 14:21:00,2026-07-21 11:48:00,1,71.05,SL Hit (50% Premium Appreciation),-36.05
SENSEX,PE_SPREAD,2026-07-20 14:24:00,2026-07-21 11:51:00,1,72.55,SL Hit (50% Premium Appreciation),-36.35
SENSEX,PE_SPREAD,2026-07-20 14:27:00,2026-07-21 11:51:00,1,72.35,SL Hit (50% Premium Appreciation),-36.55
SENSEX,PE_SPREAD,2026-07-20 14:30:00,2026-07-21 12:57:00,1,73.7,SL Hit (50% Premium Appreciation),-39.45
SENSEX,PE_SPREAD,2026-07-20 14:54:00,2026-07-21 13:15:00,1,68.75,SL Hit (50% Premium Appreciation),-34.65
SENSEX,PE_SPREAD,2026-07-20 15:18:00,2026-07-21 12:57:00,1,65.8,SL Hit (50% Premium Appreciation),-34.7
SENSEX,PE_SPREAD,2026-07-20 15:21:00,2026-07-21 11:42:00,1,63.75,SL Hit (50% Premium Appreciation),-32.1
SENSEX,PE_SPREAD,2026-07-20 15:24:00,2026-07-21 11:42:00,1,63.55,SL Hit (50% Premium Appreciation),-32.3
SENSEX,PE_SPREAD,2026-07-20 15:27:00,2026-07-21 12:57:00,1,65.15,SL Hit (50% Premium Appreciation),-35.35
SENSEX,PE_SPREAD,2026-07-21 09:27:00,2026-07-22 09:15:00,1,69.35,SL Hit (50% Premium Appreciation),-68.1
SENSEX,PE_SPREAD,2026-07-21 09:30:00,2026-07-22 09:15:00,1,74.35,SL Hit (50% Premium Appreciation),-63.1
SENSEX,CE_SPREAD,2026-07-21 09:33:00,2026-07-22 09:15:00,1,75.7,Target Hit (50% Premium Decay),50.3
SENSEX,CE_SPREAD,2026-07-21 09:48:00,2026-07-22 09:15:00,1,84.0,Target Hit (50% Premium Decay),58.6
SENSEX,CE_SPREAD,2026-07-21 09:57:00,2026-07-22 09:15:00,1,77.65,Target Hit (50% Premium Decay),52.25
SENSEX,CE_SPREAD,2026-07-21 10:00:00,2026-07-22 09:15:00,1,74.45,Target Hit (50% Premium Decay),49.05
SENSEX,CE_SPREAD,2026-07-21 10:03:00,2026-07-22 09:15:00,1,75.35,Target Hit (50% Premium Decay),49.95
SENSEX,CE_SPREAD,2026-07-21 10:09:00,2026-07-22 09:15:00,1,74.7,Target Hit (50% Premium Decay),49.3
SENSEX,CE_SPREAD,2026-07-21 10:12:00,2026-07-22 09:15:00,1,72.0,Target Hit (50% Premium Decay),46.6
